case:concept:name,concept:name,time:timestamp
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 16:41:03.128262
2011-11-03_Pomeriggio,Ufficio,2011-11-03 16:41:07.524999
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 16:47:36.961540
2011-11-03_Pomeriggio,Ufficio,2011-11-03 16:47:39.038202
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 16:47:41.131056
2011-11-03_Pomeriggio,Ufficio,2011-11-03 16:47:41.983583
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 16:47:43.329534
2011-11-03_Pomeriggio,Ufficio,2011-11-03 16:50:20.132838
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 16:50:20.162438
2011-11-03_Pomeriggio,Ufficio,2011-11-03 16:50:21.361623
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 16:50:36.732000
2011-11-03_Pomeriggio,Ufficio,2011-11-03 16:50:39.570194
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 16:50:40.421069
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:50:41.538110
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 16:50:43.348514
2011-11-03_Pomeriggio,Ufficio,2011-11-03 16:50:43.812264
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:50:44.200435
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:51:11.167018
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:51:16.210284
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:51:18.035316
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:51:24.666404
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:51:33.603984
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:51:36.609979
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:51:37.081956
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:51:40.777530
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:53:13.967843
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:53:13.994205
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:53:24.500350
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:53:27.028127
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:53:27.884474
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:53:30.241580
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:53:30.701955
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:53:31.551510
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:53:42.630894
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:53:46.277210
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:53:48.539891
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:53:48.922608
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 16:53:51.866165
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:53:54.471256
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 16:53:59.212111
2011-11-03_Pomeriggio,Ufficio,2011-11-03 16:53:59.238643
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 16:54:00.792241
2011-11-03_Pomeriggio,Ufficio,2011-11-03 16:54:01.175208
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 16:54:03.666487
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 16:54:03.692484
2011-11-03_Pomeriggio,Ufficio,2011-11-03 16:54:04.221288
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 16:54:05.050559
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 16:55:21.006074
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 16:55:22.588038
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 16:55:32.890914
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 16:55:33.977378
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 16:56:21.095404
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 16:56:22.897027
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 16:56:27.654011
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 16:56:53.122964
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 16:56:54.700934
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 16:56:58.401984
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:00:10.134955
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:00:11.227249
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:00:11.263105
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:00:12.315852
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:00:15.218133
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:01:19.816973
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:01:19.843362
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:01:21.395317
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:01:26.483353
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:01:30.662495
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:01:31.809285
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:01:32.682706
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:01:35.745864
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:02:37.813892
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:02:39.690678
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:02:40.637576
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:02:41.487688
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:02:50.783131
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:02:52.345597
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:02:53.428037
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:02:54.048758
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:02:54.662122
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:02:56.026126
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:02:56.408098
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:03:01.689083
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:03:01.720267
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:03:02.677602
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:03:03.294384
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:03:04.408528
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:03:08.913561
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:03:11.093781
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:03:12.184311
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:04:19.586015
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:04:20.912864
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:04:21.471354
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:04:23.777833
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:04:35.655897
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:04:36.119309
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:04:37.440323
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:04:37.828196
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:04:39.703504
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:04:40.890688
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:04:41.888610
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:04:41.918099
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:04:42.276799
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:04:42.974356
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:04:43.503484
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:04:43.887463
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:04:45.954947
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:04:45.981242
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:04:50.387670
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:04:52.338262
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:04:52.364600
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:04:52.399034
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:04:54.079141
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:04:56.138747
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:04:56.752106
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:04:59.109945
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:05:00.368918
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:05:00.398376
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:05:02.337442
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:05:02.366707
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:05:02.716250
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:05:03.095153
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:05:09.729294
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:05:09.754658
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:05:10.081054
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:05:15.157706
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:05:16.556573
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:05:17.414790
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:05:19.111836
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:05:19.490766
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:05:39.692229
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:05:41.812461
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:05:43.719917
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:08:52.134604
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:08:56.164688
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:08:58.512574
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:08:59.131696
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:09:10.088962
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:09:11.653328
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:09:16.850589
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:09:49.154129
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:09:50.809257
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:09:53.252914
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:09:56.225422
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:09:58.667338
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:09:59.548258
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:10:03.147274
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:10:03.196990
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:10:03.667531
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:10:05.795856
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:10:06.178679
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:10:09.462068
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:10:19.142079
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:10:20.462926
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:10:22.820968
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:10:23.432119
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:10:23.458576
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:10:23.809231
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:10:25.787204
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:10:27.993540
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:10:28.520842
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:10:28.546823
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:10:31.047265
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:10:34.141606
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:10:34.526146
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:10:37.528653
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:10:41.361128
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:10:42.293741
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:10:44.197853
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:10:45.522982
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:10:46.639874
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:10:47.496429
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:11:09.559692
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:11:10.034481
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:11:20.785234
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:11:27.678341
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:11:57.709273
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:11:59.888249
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:12:01.313573
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:12:01.343330
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:12:01.368803
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:12:02.155676
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:12:29.650298
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:12:30.178320
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:12:32.157993
2011-11-03_Pomeriggio,Camera_2,2011-11-03 17:12:39.401408
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:12:45.587255
2011-11-03_Pomeriggio,Camera_2,2011-11-03 17:12:54.760292
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:12:56.414097
2011-11-03_Pomeriggio,Camera_2,2011-11-03 17:12:58.305077
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:12:59.395761
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:13:02.316513
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:13:03.727253
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:13:09.194582
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:13:23.617052
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:13:25.582946
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:13:25.963949
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:13:26.581086
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:13:26.961867
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:13:28.872523
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:13:29.220917
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:13:33.666205
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:13:37.633176
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:13:38.012618
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:13:38.677356
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:13:41.735676
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:13:41.761664
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:13:52.305596
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:13:52.365588
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:13:54.006989
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:13:55.371841
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:13:55.722996
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:13:57.083509
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:14:01.565137
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:14:44.067769
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:14:46.077427
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:14:46.466655
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:14:47.083334
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:14:47.109736
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:14:50.813703
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:14:50.840187
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:14:50.865294
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:14:50.895587
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:14:52.965826
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:14:55.404003
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:14:56.499919
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:15:07.406514
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:15:08.579156
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:15:12.127665
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:15:14.727540
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:15:16.814673
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:15:16.840863
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:15:18.616580
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:15:19.077765
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:15:21.030692
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:15:21.090684
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:15:21.561763
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:15:23.383286
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:15:25.984735
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:16:53.691493
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:16:56.648869
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:16:57.982890
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:17:17.928493
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:17:19.017383
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:17:19.400408
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:17:19.798769
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:17:20.249400
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:17:22.755478
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:17:25.972634
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:17:38.903865
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:17:39.783232
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:17:42.051725
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:17:44.412385
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:17:45.223045
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:17:46.591123
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:17:47.443992
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:17:52.809758
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:18:11.892226
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:18:11.926710
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:18:19.360438
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:18:21.019237
2011-11-03_Pomeriggio,Sala_Pranzo,2011-11-03 17:18:22.343658
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:18:22.736458
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:18:25.698471
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:18:26.934628
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:18:29.949866
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:18:31.833658
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:18:33.525762
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:18:36.597657
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:18:42.095938
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:18:42.710895
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:18:45.476124
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:18:46.568684
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:18:46.944946
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:18:47.947965
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:18:47.974129
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:18:48.794999
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:18:51.726417
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:18:52.897425
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:18:54.007574
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:19:03.471823
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:19:09.710900
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:19:10.240013
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:19:10.269623
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:19:10.769860
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:19:12.043419
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:19:13.945788
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:19:14.324924
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:19:15.221884
2011-11-03_Pomeriggio,Cucina_Prep,2011-11-03 17:19:24.257186
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:19:25.107257
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:19:26.467483
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:19:26.854168
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:19:27.229476
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:19:29.447439
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:19:29.985422
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:19:30.041586
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:19:31.453404
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:19:34.142838
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:19:34.657608
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:19:34.717343
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:19:36.595931
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:19:37.306548
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:19:38.395826
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:19:40.215786
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:19:43.092016
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:19:43.994712
2011-11-03_Pomeriggio,Soggiorno,2011-11-03 17:19:46.497005
2011-11-03_Pomeriggio,Ufficio,2011-11-03 17:19:46.523000
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:19:47.020403
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:19:59.303436
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:20:04.637546
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:20:20.056774
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:20:21.946346
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:20:25.159305
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:20:26.717332
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:20:30.733910
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:20:33.399688
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:20:38.033880
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:20:38.892141
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:20:42.821016
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:31:01.261372
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:31:07.618776
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:31:08.804707
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:31:19.545973
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:31:20.867016
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:31:40.604613
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:31:57.703545
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:32:01.973534
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:32:06.383618
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:32:06.771887
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:32:10.023752
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:32:21.427886
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:32:21.805180
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:32:26.153255
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:32:32.004400
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:32:35.931786
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:32:39.083043
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:32:58.597508
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:32:59.526758
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:33:04.565292
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:33:05.622516
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:33:06.473677
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:33:09.382667
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:33:12.387389
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:42:04.058036
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:42:07.910733
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:42:10.502821
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:42:12.227866
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:42:13.945070
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:42:26.551502
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:42:35.472668
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:42:36.587584
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:42:36.968656
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:42:45.004588
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:42:45.854937
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:42:48.619932
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:42:55.047272
2011-11-03_Pomeriggio,Camera_Letto,2011-11-03 17:42:56.634324
2011-11-03_Pomeriggio,Bagno_Principale,2011-11-03 17:42:56.985177
