2011-11-05 21:38:04.288191	M014	OFF	Motion-01	
2011-11-05 21:38:06.257046	M013	OFF	Motion-01	
2011-11-05 21:38:06.638374	M009	OFF	Motion-01	
2011-11-05 21:38:07.491215	M020	OFF	MotionArea-01	
2011-11-05 21:38:09.797829	M020	ON	MotionArea-01	
2011-11-05 21:38:14.540564	M020	OFF	MotionArea-01	
2011-11-05 21:38:15.239247	M020	ON	MotionArea-01	
2011-11-05 21:38:15.628015	M021	ON	Motion-01	
2011-11-05 21:38:16.234431	M008	ON	Motion-01	
2011-11-05 21:38:17.362402	M021	OFF	Motion-01	
2011-11-05 21:38:19.488363	M021	ON	Motion-01	
2011-11-05 21:38:20.577516	M008	OFF	Motion-01	
2011-11-05 21:38:21.455651	M021	OFF	Motion-01	
2011-11-05 21:38:22.074810	M021	ON	Motion-01	
2011-11-05 21:38:22.929650	M008	ON	Motion-01	
2011-11-05 21:38:23.581266	M021	OFF	Motion-01	
2011-11-05 21:38:24.668679	M008	OFF	Motion-01	
2011-11-05 21:38:25.198009	M007	ON	MotionArea-01	
2011-11-05 21:38:25.227585	M020	OFF	MotionArea-01	
2011-11-05 21:38:25.731704	M005	ON	Motion-01	
2011-11-05 21:38:27.855628	M004	ON	Motion-01	
2011-11-05 21:38:28.470899	M005	OFF	Motion-01	
2011-11-05 21:38:32.351268	M004	OFF	Motion-01	
2011-11-05 21:38:32.380864	M007	OFF	MotionArea-01	
2011-11-05 21:38:40.788053	T003	27	Temperature	
2011-11-05 21:39:51.797293	M007	ON	MotionArea-01	
2011-11-05 21:39:53.453330	M007	OFF	MotionArea-01	
2011-11-05 21:40:20.958591	M007	ON	MotionArea-01	
2011-11-05 21:40:22.847414	M007	OFF	MotionArea-01	
2011-11-05 21:40:42.372951	M004	ON	Motion-01	
2011-11-05 21:40:42.752114	M007	ON	MotionArea-01	
2011-11-05 21:40:45.282018	M005	ON	Motion-01	
2011-11-05 21:40:46.461109	M004	OFF	Motion-01	
2011-11-05 21:40:49.527199	M007	OFF	MotionArea-01	
2011-11-05 21:40:51.184048	M007	ON	MotionArea-01	
2011-11-05 21:40:51.806382	M005	OFF	Motion-01	
2011-11-05 21:40:53.693531	M005	ON	Motion-01	
2011-11-05 21:40:58.445406	M005	OFF	Motion-01	
2011-11-05 21:41:03.192814	M007	OFF	MotionArea-01	
2011-11-05 21:41:04.281844	M007	ON	MotionArea-01	
2011-11-05 21:41:06.101734	M007	OFF	MotionArea-01	
2011-11-05 21:41:07.759831	M007	ON	MotionArea-01	
2011-11-05 21:41:09.337974	M001	ON	Motion-01	
2011-11-05 21:41:12.881956	M005	ON	Motion-01	
2011-11-05 21:41:15.143914	M001	OFF	Motion-01	
2011-11-05 21:41:16.467612	M005	OFF	Motion-01	
2011-11-05 21:41:16.847216	M007	OFF	MotionArea-01	
2011-11-05 21:41:18.257022	M007	ON	MotionArea-01	
2011-11-05 21:41:20.618137	M007	OFF	MotionArea-01	
2011-11-05 21:41:32.309738	M006	ON	Motion-01	
2011-11-05 21:41:33.310944	M008	ON	Motion-01	
2011-11-05 21:41:33.340587	M020	ON	MotionArea-01	
2011-11-05 21:41:36.331872	M021	ON	Motion-01	
2011-11-05 21:41:36.795333	M006	OFF	Motion-01	
2011-11-05 21:41:37.644794	M008	OFF	Motion-01	
2011-11-05 21:41:38.023687	M020	OFF	MotionArea-01	
2011-11-05 21:41:40.106713	M018	ON	Motion-01	
2011-11-05 21:41:40.481715	M021	OFF	Motion-01	
2011-11-05 21:41:41.360895	M019	ON	Motion-01	
2011-11-05 21:41:43.250926	M018	OFF	Motion-01	
2011-11-05 21:41:43.631981	M019	OFF	Motion-01	
2011-11-05 21:41:56.347752	M015	ON	Motion-01	
2011-11-05 21:41:56.377515	M019	ON	Motion-01	
2011-11-05 21:42:03.169622	M018	ON	Motion-01	
2011-11-05 21:42:06.732538	M015	OFF	Motion-01	
2011-11-05 21:42:07.891792	M019	OFF	Motion-01	
2011-11-05 21:42:08.270727	M018	OFF	Motion-01	
2011-11-05 21:42:14.385716	M019	ON	Motion-01	
2011-11-05 21:42:14.760956	M018	ON	Motion-01	
2011-11-05 21:42:18.370012	M019	OFF	Motion-01	
2011-11-05 21:42:20.022192	M014	ON	Motion-01	
2011-11-05 21:42:21.439272	M020	ON	MotionArea-01	
2011-11-05 21:42:22.438456	M014	OFF	Motion-01	
2011-11-05 21:42:22.474076	M018	OFF	Motion-01	
2011-11-05 21:42:26.564503	M009	ON	Motion-01	
2011-11-05 21:42:26.593974	M013	ON	Motion-01	
2011-11-05 21:42:26.943321	M020	OFF	MotionArea-01	
2011-11-05 21:42:27.744632	M009	OFF	Motion-01	
2011-11-05 21:42:27.774120	M013	OFF	Motion-01	
2011-11-05 21:42:28.269392	M009	ON	Motion-01	
2011-11-05 21:42:28.295274	M013	ON	Motion-01	
2011-11-05 21:42:28.648270	M020	ON	MotionArea-01	
2011-11-05 21:42:29.998290	M009	OFF	Motion-01	
2011-11-05 21:42:31.889122	M013	OFF	Motion-01	
2011-11-05 21:42:32.734681	M020	OFF	MotionArea-01	
2011-11-05 21:42:35.988829	M020	ON	MotionArea-01	
2011-11-05 21:42:37.386291	M020	OFF	MotionArea-01	
2011-11-05 21:42:38.246785	M020	ON	MotionArea-01	
2011-11-05 21:42:39.413636	M020	OFF	MotionArea-01	
2011-11-05 21:42:43.677669	M020	ON	MotionArea-01	
2011-11-05 21:42:44.292736	M013	ON	Motion-01	
2011-11-05 21:42:46.587973	M012	ON	Motion-01	
2011-11-05 21:42:46.975983	M009	ON	Motion-01	
2011-11-05 21:42:48.379896	M013	OFF	Motion-01	
2011-11-05 21:42:48.766445	M013	ON	Motion-01	
2011-11-05 21:42:49.151286	M009	OFF	Motion-01	
2011-11-05 21:42:49.613920	M009	ON	Motion-01	
2011-11-05 21:42:50.382725	M010	ON	Motion-01	
2011-11-05 21:42:50.409169	M012	OFF	Motion-01	
2011-11-05 21:42:50.760157	M013	OFF	Motion-01	
2011-11-05 21:42:54.503116	M010	OFF	Motion-01	
2011-11-05 21:42:57.811343	M010	ON	Motion-01	
2011-11-05 21:42:58.516117	M020	OFF	MotionArea-01	
2011-11-05 21:43:00.880270	M010	OFF	Motion-01	
2011-11-05 21:43:01.970642	M009	OFF	Motion-01	
2011-11-05 21:43:32.529840	M009	ON	Motion-01	
2011-11-05 21:43:36.085449	M009	OFF	Motion-01	
2011-11-05 21:43:44.260012	T003	26	Temperature	
2011-11-05 21:43:44.295497	T002	22.5	Temperature	
2011-11-05 21:44:14.851674	M009	ON	Motion-01	
2011-11-05 21:44:15.941654	M009	OFF	Motion-01	
2011-11-05 21:48:47.666311	T005	22.5	Temperature	
2011-11-05 21:48:47.698094	T003	25.5	Temperature	
2011-11-05 21:52:25.883960	M009	ON	Motion-01	
2011-11-05 21:52:27.764965	M009	OFF	Motion-01	
2011-11-05 21:58:54.489831	T004	22	Temperature	
2011-11-05 22:00:01.237196	M010	ON	Motion-01	
2011-11-05 22:00:03.362571	M010	OFF	Motion-01	
2011-11-05 22:00:37.316373	M013	ON	Motion-01	
2011-11-05 22:00:38.495377	M010	ON	Motion-01	
2011-11-05 22:00:39.496520	M009	ON	Motion-01	
2011-11-05 22:00:39.522550	M013	OFF	Motion-01	
2011-11-05 22:00:40.857428	M010	OFF	Motion-01	
2011-11-05 22:00:41.237389	M009	OFF	Motion-01	
2011-11-05 22:00:53.091445	M010	ON	Motion-01	
2011-11-05 22:00:54.409034	M010	OFF	Motion-01	
2011-11-05 22:00:54.798762	M009	ON	Motion-01	
2011-11-05 22:00:55.261534	M020	ON	MotionArea-01	
2011-11-05 22:00:56.583020	M009	OFF	Motion-01	
2011-11-05 22:00:57.121743	M009	ON	Motion-01	
2011-11-05 22:00:57.181850	M012	ON	Motion-01	
2011-11-05 22:00:57.791245	M010	ON	Motion-01	
2011-11-05 22:00:57.817227	M013	ON	Motion-01	
2011-11-05 22:00:58.878894	M012	OFF	Motion-01	
2011-11-05 22:00:59.503257	M010	OFF	Motion-01	
2011-11-05 22:00:59.965470	M009	OFF	Motion-01	
2011-11-05 22:01:00.340917	M013	OFF	Motion-01	
2011-11-05 22:01:01.199130	M020	OFF	MotionArea-01	
2011-11-05 22:01:01.825113	M020	ON	MotionArea-01	
2011-11-05 22:01:03.700244	M014	ON	Motion-01	
2011-11-05 22:01:05.119185	M018	ON	Motion-01	
2011-11-05 22:01:05.972296	M020	OFF	MotionArea-01	
2011-11-05 22:01:07.841599	M014	OFF	Motion-01	
2011-11-05 22:01:07.871104	M019	ON	Motion-01	
2011-11-05 22:01:09.411554	M019	OFF	Motion-01	
2011-11-05 22:01:09.870212	M019	ON	Motion-01	
2011-11-05 22:01:11.436312	M015	ON	Motion-01	
2011-11-05 22:01:13.400821	M015	OFF	Motion-01	
2011-11-05 22:01:13.426784	M018	OFF	Motion-01	
2011-11-05 22:01:14.984415	M019	OFF	Motion-01	
2011-11-05 22:01:16.874462	M016	ON	Motion-01	
2011-11-05 22:01:18.673690	M016	OFF	Motion-01	
2011-11-05 22:01:18.703374	M019	ON	Motion-01	
2011-11-05 22:01:19.052740	M015	ON	Motion-01	
2011-11-05 22:01:23.509527	M015	OFF	Motion-01	
2011-11-05 22:01:27.303882	M015	ON	Motion-01	
2011-11-05 22:01:30.604949	M015	OFF	Motion-01	
2011-11-05 22:01:34.406816	M019	OFF	Motion-01	
2011-11-05 22:01:43.425404	M019	ON	Motion-01	
2011-11-05 22:01:44.611478	M015	ON	Motion-01	
2011-11-05 22:01:49.115467	M019	OFF	Motion-01	
2011-11-05 22:01:50.529535	M015	OFF	Motion-01	
2011-11-05 22:01:52.657892	M015	ON	Motion-01	
2011-11-05 22:01:53.036629	M019	ON	Motion-01	
2011-11-05 22:01:55.566760	M019	OFF	Motion-01	
2011-11-05 22:01:56.187454	M019	ON	Motion-01	
2011-11-05 22:01:59.441864	M019	OFF	Motion-01	
2011-11-05 22:02:02.977041	M015	OFF	Motion-01	
2011-11-05 22:02:24.215999	M015	ON	Motion-01	
2011-11-05 22:02:24.242432	M019	ON	Motion-01	
2011-11-05 22:02:31.034915	M018	ON	Motion-01	
2011-11-05 22:02:33.153932	M018	OFF	Motion-01	
2011-11-05 22:02:37.190132	M015	OFF	Motion-01	
2011-11-05 22:02:38.107460	M015	ON	Motion-01	
2011-11-05 22:02:40.090842	M015	OFF	Motion-01	
2011-11-05 22:02:42.930283	M019	OFF	Motion-01	
2011-11-05 22:02:49.091222	M015	ON	Motion-01	
2011-11-05 22:02:49.479626	M019	ON	Motion-01	
2011-11-05 22:02:53.019466	M015	OFF	Motion-01	
2011-11-05 22:02:54.201641	M019	OFF	Motion-01	
2011-11-05 22:02:56.005640	M015	ON	Motion-01	
2011-11-05 22:02:56.465060	M019	ON	Motion-01	
2011-11-05 22:03:02.380858	M019	OFF	Motion-01	
2011-11-05 22:03:04.261822	M015	OFF	Motion-01	
2011-11-05 22:03:04.976673	M015	ON	Motion-01	
2011-11-05 22:03:06.698917	M015	OFF	Motion-01	
2011-11-05 22:03:06.745053	M019	ON	Motion-01	
2011-11-05 22:03:07.216937	M015	ON	Motion-01	
2011-11-05 22:03:09.023061	M018	ON	Motion-01	
2011-11-05 22:03:10.428836	M019	OFF	Motion-01	
2011-11-05 22:03:11.433669	M015	OFF	Motion-01	
2011-11-05 22:03:11.465229	M021	ON	Motion-01	
2011-11-05 22:03:13.071880	M018	OFF	Motion-01	
2011-11-05 22:03:13.098185	M020	ON	MotionArea-01	
2011-11-05 22:03:14.155096	M008	ON	Motion-01	
2011-11-05 22:03:14.534164	M021	OFF	Motion-01	
2011-11-05 22:03:16.988876	M008	OFF	Motion-01	
2011-11-05 22:03:17.044926	M007	ON	MotionArea-01	
2011-11-05 22:03:17.515194	M020	OFF	MotionArea-01	
2011-11-05 22:03:18.132222	M005	ON	Motion-01	
2011-11-05 22:03:20.902056	M004	ON	Motion-01	
2011-11-05 22:03:21.278419	M005	OFF	Motion-01	
2011-11-05 22:03:24.777541	M004	OFF	Motion-01	
2011-11-05 22:03:27.846474	M007	OFF	MotionArea-01	
2011-11-05 22:03:28.321654	M004	ON	Motion-01	
2011-11-05 22:03:30.917545	M007	ON	MotionArea-01	
2011-11-05 22:03:33.425013	M004	OFF	Motion-01	
2011-11-05 22:03:33.451202	M005	ON	Motion-01	
2011-11-05 22:03:35.480899	M005	OFF	Motion-01	
2011-11-05 22:03:36.097764	M006	ON	Motion-01	
2011-11-05 22:03:36.633795	M007	OFF	MotionArea-01	
2011-11-05 22:03:36.693415	M020	ON	MotionArea-01	
2011-11-05 22:03:37.157714	M008	ON	Motion-01	
2011-11-05 22:03:38.480915	M006	OFF	Motion-01	
2011-11-05 22:03:38.867797	M021	ON	Motion-01	
2011-11-05 22:03:40.653996	M008	OFF	Motion-01	
2011-11-05 22:03:40.679920	M020	OFF	MotionArea-01	
2011-11-05 22:03:41.041183	M021	OFF	Motion-01	
2011-11-05 22:03:42.448189	M020	ON	MotionArea-01	
2011-11-05 22:03:43.313768	M013	ON	Motion-01	
2011-11-05 22:03:46.160129	M009	ON	Motion-01	
2011-11-05 22:03:48.522200	M009	OFF	Motion-01	
2011-11-05 22:03:48.904894	M020	OFF	MotionArea-01	
2011-11-05 22:03:50.962422	M013	OFF	Motion-01	
2011-11-05 22:03:51.578387	M020	ON	MotionArea-01	
2011-11-05 22:03:53.879499	M020	OFF	MotionArea-01	
2011-11-05 22:03:57.834271	T003	25	Temperature	
2011-11-05 22:04:02.918033	M020	ON	MotionArea-01	
2011-11-05 22:04:05.513776	M020	OFF	MotionArea-01	
2011-11-05 22:04:05.897742	M020	ON	MotionArea-01	
2011-11-05 22:04:08.667388	M009	ON	Motion-01	
2011-11-05 22:04:09.137809	M013	ON	Motion-01	
2011-11-05 22:04:12.206759	M013	OFF	Motion-01	
2011-11-05 22:04:12.591622	M009	OFF	Motion-01	
2011-11-05 22:04:13.208935	M014	ON	Motion-01	
2011-11-05 22:04:15.167025	M020	OFF	MotionArea-01	
2011-11-05 22:04:15.785875	M018	ON	Motion-01	
2011-11-05 22:04:16.168249	M014	OFF	Motion-01	
2011-11-05 22:04:17.055958	M019	ON	Motion-01	
2011-11-05 22:04:18.622263	M018	OFF	Motion-01	
2011-11-05 22:04:19.795035	M016	ON	Motion-01	
2011-11-05 22:04:25.268150	M015	ON	Motion-01	
2011-11-05 22:04:26.428114	M016	OFF	Motion-01	
2011-11-05 22:04:32.842735	M015	OFF	Motion-01	
2011-11-05 22:04:34.493537	M019	OFF	Motion-01	
2011-11-05 22:04:35.110740	M019	ON	Motion-01	
2011-11-05 22:04:37.404823	M019	OFF	Motion-01	
2011-11-05 22:04:45.726949	M019	ON	Motion-01	
2011-11-05 22:04:48.089074	M019	OFF	Motion-01	
2011-11-05 22:05:01.664035	M019	ON	Motion-01	
2011-11-05 22:05:04.514744	M019	OFF	Motion-01	
2011-11-05 22:05:09.251684	M019	ON	Motion-01	
2011-11-05 22:05:12.320783	M015	ON	Motion-01	
2011-11-05 22:05:21.237231	M015	OFF	Motion-01	
2011-11-05 22:05:21.618314	M015	ON	Motion-01	
2011-11-05 22:05:23.911395	M015	OFF	Motion-01	
2011-11-05 22:05:25.328184	M019	OFF	Motion-01	
2011-11-05 22:05:26.422405	M017	ON	Motion-01	
2011-11-05 22:05:28.798588	M019	ON	Motion-01	
2011-11-05 22:05:30.193458	M019	OFF	Motion-01	
2011-11-05 22:05:32.555203	M019	ON	Motion-01	
2011-11-05 22:05:34.911664	M015	ON	Motion-01	
2011-11-05 22:05:37.181812	M015	OFF	Motion-01	
2011-11-05 22:05:37.211564	M019	OFF	Motion-01	
2011-11-05 22:05:38.527621	M017	OFF	Motion-01	
2011-11-05 22:05:41.120238	M015	ON	Motion-01	
2011-11-05 22:05:41.498909	M019	ON	Motion-01	
2011-11-05 22:06:00.670469	M015	OFF	Motion-01	
2011-11-05 22:06:04.239538	M015	ON	Motion-01	
2011-11-05 22:06:04.618445	M018	ON	Motion-01	
2011-11-05 22:06:05.882713	M015	OFF	Motion-01	
2011-11-05 22:06:05.918056	M019	OFF	Motion-01	
2011-11-05 22:06:06.967619	M019	ON	Motion-01	
2011-11-05 22:06:10.245541	M019	OFF	Motion-01	
2011-11-05 22:06:11.567737	M019	ON	Motion-01	
2011-11-05 22:06:13.857695	M019	OFF	Motion-01	
2011-11-05 22:06:15.984799	M018	OFF	Motion-01	
2011-11-05 22:06:19.915754	M019	ON	Motion-01	
2011-11-05 22:06:20.768900	M018	ON	Motion-01	
2011-11-05 22:06:24.510552	M018	OFF	Motion-01	
2011-11-05 22:06:30.435591	M018	ON	Motion-01	
2011-11-05 22:06:34.211510	M018	OFF	Motion-01	
2011-11-05 22:06:34.928288	M019	OFF	Motion-01	
2011-11-05 22:06:39.669524	M018	ON	Motion-01	
2011-11-05 22:06:42.739557	M014	ON	Motion-01	
2011-11-05 22:06:43.687695	M020	ON	MotionArea-01	
2011-11-05 22:06:44.306481	M018	OFF	Motion-01	
2011-11-05 22:06:44.691765	M014	OFF	Motion-01	
2011-11-05 22:06:45.815754	M013	ON	Motion-01	
2011-11-05 22:06:46.902808	M009	ON	Motion-01	
2011-11-05 22:06:49.443689	M012	ON	Motion-01	
2011-11-05 22:06:50.849747	M012	OFF	Motion-01	
2011-11-05 22:06:52.034137	M009	OFF	Motion-01	
2011-11-05 22:06:54.163749	M012	ON	Motion-01	
2011-11-05 22:06:55.249251	M009	ON	Motion-01	
2011-11-05 22:06:55.874137	M013	OFF	Motion-01	
2011-11-05 22:06:56.575159	M009	OFF	Motion-01	
2011-11-05 22:06:56.958165	M009	ON	Motion-01	
2011-11-05 22:06:57.489190	M010	ON	Motion-01	
2011-11-05 22:06:57.518886	M012	OFF	Motion-01	
2011-11-05 22:06:59.545044	M010	OFF	Motion-01	
2011-11-05 22:07:00.075870	M009	OFF	Motion-01	
2011-11-05 22:07:00.102398	M020	OFF	MotionArea-01	
2011-11-05 22:07:13.607851	M009	ON	Motion-01	
2011-11-05 22:07:15.733515	M009	OFF	Motion-01	
2011-11-05 22:08:17.601578	M009	ON	Motion-01	
2011-11-05 22:08:19.490698	M009	OFF	Motion-01	
2011-11-05 22:09:01.190303	T003	25.5	Temperature	
2011-11-05 22:13:54.361413	M010	ON	Motion-01	
2011-11-05 22:13:54.421301	M009	ON	Motion-01	
2011-11-05 22:13:54.883413	M012	ON	Motion-01	
2011-11-05 22:13:55.500229	M010	OFF	Motion-01	
2011-11-05 22:13:55.882920	M009	OFF	Motion-01	
2011-11-05 22:13:57.387348	M009	ON	Motion-01	
2011-11-05 22:13:57.911310	M010	ON	Motion-01	
2011-11-05 22:13:59.258187	M009	OFF	Motion-01	
2011-11-05 22:13:59.788372	M010	OFF	Motion-01	
2011-11-05 22:13:59.814215	M012	OFF	Motion-01	
2011-11-05 22:14:38.869039	M010	ON	Motion-01	
2011-11-05 22:14:38.895282	M009	ON	Motion-01	
2011-11-05 22:14:40.689044	M010	OFF	Motion-01	
2011-11-05 22:14:41.068678	M020	ON	MotionArea-01	
2011-11-05 22:14:41.858736	M010	ON	Motion-01	
2011-11-05 22:14:41.888472	M012	ON	Motion-01	
2011-11-05 22:14:42.471637	M013	ON	Motion-01	
2011-11-05 22:14:45.060976	M010	OFF	Motion-01	
2011-11-05 22:14:45.090760	M012	OFF	Motion-01	
2011-11-05 22:14:45.677827	M009	OFF	Motion-01	
2011-11-05 22:14:46.292850	M020	OFF	MotionArea-01	
2011-11-05 22:14:46.681136	M020	ON	MotionArea-01	
2011-11-05 22:14:47.767032	M009	ON	Motion-01	
2011-11-05 22:14:47.796517	M013	OFF	Motion-01	
2011-11-05 22:14:48.379781	M013	ON	Motion-01	
2011-11-05 22:14:50.210986	M009	OFF	Motion-01	
2011-11-05 22:14:50.591909	M013	OFF	Motion-01	
2011-11-05 22:14:50.979326	M014	ON	Motion-01	
2011-11-05 22:14:52.155121	M020	OFF	MotionArea-01	
2011-11-05 22:14:53.008106	M018	ON	Motion-01	
2011-11-05 22:14:53.654088	M014	OFF	Motion-01	
2011-11-05 22:14:54.038964	M019	ON	Motion-01	
2011-11-05 22:14:54.414230	M017	ON	Motion-01	
2011-11-05 22:14:55.772259	M019	OFF	Motion-01	
2011-11-05 22:14:56.154888	M019	ON	Motion-01	
2011-11-05 22:14:57.484031	M018	OFF	Motion-01	
2011-11-05 22:14:58.183060	M017	OFF	Motion-01	
2011-11-05 22:14:58.562358	M019	OFF	Motion-01	
2011-11-05 22:15:13.971645	M017	ON	Motion-01	
2011-11-05 22:15:15.154727	M017	OFF	Motion-01	
2011-11-05 22:15:16.715778	M017	ON	Motion-01	
2011-11-05 22:15:18.774838	M017	OFF	Motion-01	
2011-11-05 22:15:22.344680	M017	ON	Motion-01	
2011-11-05 22:15:25.653241	M018	ON	Motion-01	
2011-11-05 22:15:28.965191	M017	OFF	Motion-01	
2011-11-05 22:15:29.581915	M014	ON	Motion-01	
2011-11-05 22:15:31.166398	M018	OFF	Motion-01	
2011-11-05 22:15:35.652626	M020	ON	MotionArea-01	
2011-11-05 22:15:38.014461	M014	OFF	Motion-01	
2011-11-05 22:15:42.283767	M013	ON	Motion-01	
2011-11-05 22:15:44.409659	M012	ON	Motion-01	
2011-11-05 22:15:45.026429	M009	ON	Motion-01	
2011-11-05 22:15:46.519963	M012	OFF	Motion-01	
2011-11-05 22:15:46.904421	M013	OFF	Motion-01	
2011-11-05 22:15:47.279840	M009	OFF	Motion-01	
2011-11-05 22:15:47.660744	M009	ON	Motion-01	
2011-11-05 22:15:48.289193	M010	ON	Motion-01	
2011-11-05 22:15:49.452636	M009	OFF	Motion-01	
2011-11-05 22:15:49.831879	M009	ON	Motion-01	
2011-11-05 22:15:50.361178	M010	OFF	Motion-01	
2011-11-05 22:15:50.387712	M020	OFF	MotionArea-01	
2011-11-05 22:15:55.363307	M009	OFF	Motion-01	
2011-11-05 22:15:56.206962	M009	ON	Motion-01	
2011-11-05 22:15:57.557165	M009	OFF	Motion-01	
2011-11-05 22:16:01.331074	M009	ON	Motion-01	
2011-11-05 22:16:04.183461	M009	OFF	Motion-01	
2011-11-05 22:16:16.541831	M009	ON	Motion-01	
2011-11-05 22:16:18.416552	M009	OFF	Motion-01	
2011-11-05 22:19:07.958916	T005	27	Temperature	
2011-11-05 22:19:07.990342	T003	26	Temperature	
2011-11-05 22:19:08.024941	T002	24	Temperature	
2011-11-05 22:19:08.055629	T004	22.5	Temperature	
2011-11-05 22:21:32.189725	M009	ON	Motion-01	
2011-11-05 22:21:33.824736	M009	OFF	Motion-01	
2011-11-05 22:22:54.587255	M009	ON	Motion-01	
2011-11-05 22:22:56.948219	M009	OFF	Motion-01	
2011-11-05 22:23:56.459434	M013	ON	Motion-01	
2011-11-05 22:23:58.265329	M013	OFF	Motion-01	
2011-11-05 22:24:12.386302	T001	22	Temperature	
2011-11-05 22:24:12.418138	T005	25	Temperature	
2011-11-05 22:24:12.448146	T003	26.5	Temperature	
2011-11-05 22:24:12.482828	T004	23	Temperature	
2011-11-05 22:25:12.086522	M009	ON	Motion-01	
2011-11-05 22:25:13.647192	M010	ON	Motion-01	
2011-11-05 22:25:14.904829	M009	OFF	Motion-01	
2011-11-05 22:25:14.930808	M020	ON	MotionArea-01	
2011-11-05 22:25:15.519556	M010	OFF	Motion-01	
2011-11-05 22:25:16.146675	M020	OFF	MotionArea-01	
2011-11-05 22:25:17.318701	M009	ON	Motion-01	
2011-11-05 22:25:19.444856	M009	OFF	Motion-01	
2011-11-05 22:29:15.761832	T001	21.5	Temperature	
2011-11-05 22:29:15.797502	T005	23.5	Temperature	
2011-11-05 22:29:15.828411	T003	26	Temperature	
2011-11-05 22:29:15.858779	T002	23	Temperature	
2011-11-05 22:29:15.914555	T004	22.5	Temperature	
2011-11-05 22:31:09.426109	M010	ON	Motion-01	
2011-11-05 22:31:12.987803	M010	OFF	Motion-01	
2011-11-05 22:34:19.108212	T005	23	Temperature	
2011-11-05 22:34:19.139799	T003	25.5	Temperature	
2011-11-05 22:34:19.169839	T002	22.5	Temperature	
2011-11-05 22:39:22.450136	T005	22.5	Temperature	
2011-11-05 22:40:41.801882	M010	ON	Motion-01	
2011-11-05 22:40:43.458454	M010	OFF	Motion-01	
2011-11-05 22:40:57.250610	M010	ON	Motion-01	
2011-11-05 22:40:59.502404	M010	OFF	Motion-01	
2011-11-05 22:49:13.361003	M009	ON	Motion-01	
2011-11-05 22:49:15.246885	M009	OFF	Motion-01	
2011-11-05 22:49:16.431079	M010	ON	Motion-01	
2011-11-05 22:49:18.786174	M010	OFF	Motion-01	
2011-11-05 22:49:20.673202	M010	ON	Motion-01	
2011-11-05 22:49:22.799386	M010	OFF	Motion-01	
2011-11-05 22:50:50.462030	M009	ON	Motion-01	
2011-11-05 22:50:50.843082	M010	ON	Motion-01	
2011-11-05 22:50:51.461749	M009	OFF	Motion-01	
2011-11-05 22:50:52.084281	M010	OFF	Motion-01	
2011-11-05 22:50:53.164585	M010	ON	Motion-01	
2011-11-05 22:50:53.194126	M009	ON	Motion-01	
2011-11-05 22:50:55.460252	M010	OFF	Motion-01	
2011-11-05 22:50:55.841314	M009	OFF	Motion-01	
2011-11-05 22:52:07.703845	M009	ON	Motion-01	
2011-11-05 22:52:11.744548	M009	OFF	Motion-01	
2011-11-05 22:55:06.938234	M009	ON	Motion-01	
2011-11-05 22:55:10.732273	M009	OFF	Motion-01	
2011-11-05 22:59:59.343852	M009	ON	Motion-01	
2011-11-05 23:00:02.416489	M009	OFF	Motion-01	
2011-11-05 23:03:50.369105	M009	ON	Motion-01	
2011-11-05 23:03:54.185929	M009	OFF	Motion-01	
2011-11-05 23:03:57.491003	M009	ON	Motion-01	
2011-11-05 23:03:59.845041	M009	OFF	Motion-01	
2011-11-05 23:04:39.399980	T005	22	Temperature	
2011-11-05 23:06:06.934193	M009	ON	Motion-01	
2011-11-05 23:06:09.059138	M009	OFF	Motion-01	
2011-11-05 23:06:24.174348	M010	ON	Motion-01	
2011-11-05 23:06:24.549741	M009	ON	Motion-01	
2011-11-05 23:06:25.663785	M009	OFF	Motion-01	
2011-11-05 23:06:28.496653	M010	OFF	Motion-01	
2011-11-05 23:06:29.589147	M010	ON	Motion-01	
2011-11-05 23:06:29.615176	M009	ON	Motion-01	
2011-11-05 23:06:32.967299	M010	OFF	Motion-01	
2011-11-05 23:06:32.993751	M009	OFF	Motion-01	
2011-11-05 23:07:07.238122	M010	ON	Motion-01	
2011-11-05 23:07:07.617297	M009	ON	Motion-01	
2011-11-05 23:07:10.386192	M010	OFF	Motion-01	
2011-11-05 23:07:11.240626	M009	OFF	Motion-01	
2011-11-05 23:12:08.393118	M009	ON	Motion-01	
2011-11-05 23:12:13.145680	M009	OFF	Motion-01	
2011-11-05 23:12:14.800830	M009	ON	Motion-01	
2011-11-05 23:12:16.213833	M020	ON	MotionArea-01	
2011-11-05 23:12:17.201851	M010	ON	Motion-01	
2011-11-05 23:12:18.107852	M012	ON	Motion-01	
2011-11-05 23:12:18.724891	M013	ON	Motion-01	
2011-11-05 23:12:20.077631	M012	OFF	Motion-01	
2011-11-05 23:12:20.452963	M010	OFF	Motion-01	
2011-11-05 23:12:21.783075	M009	OFF	Motion-01	
2011-11-05 23:12:24.871125	M013	OFF	Motion-01	
2011-11-05 23:12:26.760424	M013	ON	Motion-01	
2011-11-05 23:12:31.874329	M013	OFF	Motion-01	
2011-11-05 23:12:33.680633	M020	OFF	MotionArea-01	
2011-11-05 23:12:39.615608	M020	ON	MotionArea-01	
2011-11-05 23:12:41.267672	M014	ON	Motion-01	
2011-11-05 23:12:42.120673	M018	ON	Motion-01	
2011-11-05 23:12:43.467748	M014	OFF	Motion-01	
2011-11-05 23:12:43.998603	M019	ON	Motion-01	
